ResponseID,response,predicted_category,all_scores,has_protected,has_conflict,has_cross_conflict,validation_summary
194,equipment limitations service capabilities,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 1.0, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
194,equipment limitations service capacity,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 1.0, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
195,timings hard left right,Mission Parameters and Objectives,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 1.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
195,timings hard left right,Mission Parameters and Objectives,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 1.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
196,endurance vehicle,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 1.0, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
196,endurance vehicle,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 1.0, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
197,global positioning system fixing requirements frequency,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.6666666666666666, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.3333333333333333, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
197,global positioning system fixing requirements frequency,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.6666666666666666, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.3333333333333333, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
198,accuracy requirements sensors,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 1.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
198,accuracy requirements sensors,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 1.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
199,accuracy requirements navigation,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 1.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
199,accuracy requirements navigation,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 1.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
200,maximum depth vehicle,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.6666666666666666, 'Navigation and Positioning': 0.3333333333333333, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
200,maximum depth vehicle,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.6666666666666666, 'Navigation and Positioning': 0.3333333333333333, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
201,minimum depth vehicle,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.6666666666666666, 'Navigation and Positioning': 0.3333333333333333, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
201,minimum depth vehicle,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.6666666666666666, 'Navigation and Positioning': 0.3333333333333333, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
202,vehicle communication requirements,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.5, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.5, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
202,vehicle communication requirements,Vehicle Capabilities and Constraints,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.5, 'Navigation and Positioning': 0.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.5, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
203,navigational hazards route area operations,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.75, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.25, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
203,navigational hazards route area operations,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.75, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.25, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
204,no-go zones route area operations,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.6666666666666666, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.3333333333333333, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
204,no-go zones route area operations,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 0.6666666666666666, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.3333333333333333, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
205,zone confidence route area operations,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 1.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
205,zone confidence route area operations,Navigation and Positioning,"{'Terrain and Bathymetry': 0.0, 'Environmental and Oceanographic Conditions': 0.0, 'Vehicle Capabilities and Constraints': 0.0, 'Navigation and Positioning': 1.0, 'Mission Parameters and Objectives': 0.0, 'Threats and Risk Management': 0.0, 'Historical and Contextual Data': 0.0, 'Data Products and Requirements': 0.0, 'Communications and Control': 0.0, 'Operational Logistics': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
