ResponseID,response,predicted_category,all_scores,has_protected,has_conflict,has_cross_conflict,validation_summary
129,time surface risk surfacing covert surface traffic accuracy,Navigation And Positioning,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.5, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.5, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
129,elapsed time surface risk surfacing covert surface traffic accuracy,Navigation And Positioning,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.5, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.5, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
130,rules engagement line spacing,uncategorised,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
130,rules engagement line spacing,uncategorised,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
131,confidence route planning maintaining position,Navigation And Positioning,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 1.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
131,confidence route planning maintaining position,Navigation And Positioning,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 1.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
132,informs area operations informs assets required,uncategorised,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
132,informs area operations informs assets required,uncategorised,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
134,range host vessel range acoustic communications requirement safety vessel etc,Vehicle Capabilities And Constraints,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.5, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.25, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.25, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
134,range host vessel range acoustic communications requirement safety vessel etc,Vehicle Capabilities And Constraints,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.5, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.25, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.25, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
135,improves safety vehicle collision avoidance tactics route selection etc,Threats And Risk Management,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.4, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.6, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
135,improves safety vehicle collision avoidance tactics route selection etc,Threats And Risk Management,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.4, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.6, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
136,navigational hazards inform potential adversary influence,Threats And Risk Management,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.4, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.6, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
136,navigational hazards inform potential adversary influence,Threats And Risk Management,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.4, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.6, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
137,confidence understanding area operations,uncategorised,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
137,confidence understanding area operations,uncategorised,"{'Terrain And Bathymetry': 0.0, 'Environmental And Oceanographic Conditions': 0.0, 'Vehicle Capabilities And Constraints': 0.0, 'Navigation And Positioning': 0.0, 'Mission Parameters And Objectives': 0.0, 'Threats And Risk Management': 0.0, 'Historical And Contextual Data': 0.0, 'Data Products And Requirements': 0.0, 'Communications And Control': 0.0, 'Operational Logistics': 0.0, 'Estimation And Uncertainty Modeling': 0.0}",False,False,False,"{'valid': 1, 'protected': 0, 'conflict': 0, 'cross_conflict': 0}"
